,filename,label
5782,5_pop.00073.pt,pop
5783,0_pop.00023.pt,pop
5784,5_pop.00072.pt,pop
5785,2_pop.00025.pt,pop
5786,8_pop.00029.pt,pop
5787,4_pop.00068.pt,pop
5788,9_pop.00035.pt,pop
5789,9_pop.00086.pt,pop
5790,8_pop.00062.pt,pop
5791,5_pop.00008.pt,pop
5792,0_pop.00008.pt,pop
5793,4_pop.00014.pt,pop
5794,9_pop.00080.pt,pop
5795,2_pop.00028.pt,pop
5796,8_pop.00096.pt,pop
5797,4_pop.00028.pt,pop
5798,1_pop.00062.pt,pop
5799,4_pop.00007.pt,pop
5800,6_pop.00030.pt,pop
5801,4_pop.00074.pt,pop
5802,2_pop.00089.pt,pop
5803,6_pop.00095.pt,pop
5804,6_pop.00054.pt,pop
5805,0_pop.00028.pt,pop
5806,7_pop.00083.pt,pop
5807,3_pop.00078.pt,pop
5808,6_pop.00028.pt,pop
5809,9_pop.00051.pt,pop
5810,2_pop.00057.pt,pop
5811,9_pop.00057.pt,pop
5812,6_pop.00075.pt,pop
5813,0_pop.00012.pt,pop
5814,4_pop.00065.pt,pop
5815,4_pop.00020.pt,pop
5816,2_pop.00062.pt,pop
5817,3_pop.00018.pt,pop
5818,3_pop.00084.pt,pop
5819,7_pop.00023.pt,pop
5820,3_pop.00020.pt,pop
5821,8_pop.00075.pt,pop
5822,9_pop.00081.pt,pop
5823,2_pop.00069.pt,pop
5824,2_pop.00086.pt,pop
5825,0_pop.00020.pt,pop
5826,0_pop.00042.pt,pop
5827,3_pop.00048.pt,pop
5828,2_pop.00005.pt,pop
5829,9_pop.00033.pt,pop
5830,3_pop.00062.pt,pop
5831,1_pop.00060.pt,pop
5832,3_pop.00094.pt,pop
5833,6_pop.00037.pt,pop
5834,9_pop.00059.pt,pop
5835,7_pop.00093.pt,pop
5836,9_pop.00012.pt,pop
5837,7_pop.00050.pt,pop
5838,7_pop.00071.pt,pop
5839,4_pop.00038.pt,pop
5840,8_pop.00083.pt,pop
5841,6_pop.00052.pt,pop
5842,9_pop.00016.pt,pop
5843,5_pop.00033.pt,pop
5844,3_pop.00064.pt,pop
5845,3_pop.00076.pt,pop
5846,8_pop.00063.pt,pop
5847,3_pop.00027.pt,pop
5848,5_pop.00055.pt,pop
5849,3_pop.00045.pt,pop
5850,8_pop.00085.pt,pop
5851,4_pop.00051.pt,pop
5852,9_pop.00004.pt,pop
5853,4_pop.00095.pt,pop
5854,6_pop.00014.pt,pop
5855,1_pop.00069.pt,pop
5856,0_pop.00077.pt,pop
5857,6_pop.00056.pt,pop
5858,5_pop.00048.pt,pop
5859,4_pop.00099.pt,pop
5860,4_pop.00084.pt,pop
5861,3_pop.00025.pt,pop
5862,0_pop.00083.pt,pop
5863,0_pop.00060.pt,pop
5864,3_pop.00067.pt,pop
5865,5_pop.00060.pt,pop
5866,2_pop.00094.pt,pop
5867,3_pop.00036.pt,pop
5868,0_pop.00004.pt,pop
5869,8_pop.00067.pt,pop
5870,5_pop.00042.pt,pop
5871,6_pop.00015.pt,pop
5872,4_pop.00010.pt,pop
5873,9_pop.00041.pt,pop
5874,5_pop.00017.pt,pop
5875,5_pop.00010.pt,pop
5876,0_pop.00053.pt,pop
5877,2_pop.00020.pt,pop
5878,7_pop.00073.pt,pop
5879,6_pop.00078.pt,pop
5880,3_pop.00093.pt,pop
5881,2_pop.00095.pt,pop
5882,0_pop.00093.pt,pop
5883,7_pop.00011.pt,pop
5884,2_pop.00090.pt,pop
5885,0_pop.00088.pt,pop
5886,8_pop.00017.pt,pop
5887,3_pop.00065.pt,pop
5888,2_pop.00029.pt,pop
5889,8_pop.00077.pt,pop
5890,9_rock.00016.pt,rock
5891,0_rock.00099.pt,rock
5892,3_rock.00043.pt,rock
5893,5_rock.00087.pt,rock
5894,1_rock.00071.pt,rock
5895,4_rock.00097.pt,rock
5896,5_rock.00023.pt,rock
5897,2_rock.00079.pt,rock
5898,7_rock.00055.pt,rock
5899,2_rock.00082.pt,rock
5900,7_rock.00047.pt,rock
5901,0_rock.00084.pt,rock
5902,4_rock.00092.pt,rock
5903,9_rock.00075.pt,rock
5904,0_rock.00047.pt,rock
5905,2_rock.00016.pt,rock
5906,0_rock.00009.pt,rock
5907,6_rock.00056.pt,rock
5908,0_rock.00042.pt,rock
5909,6_rock.00067.pt,rock
5910,0_rock.00056.pt,rock
5911,3_rock.00019.pt,rock
5912,9_rock.00025.pt,rock
5913,9_rock.00063.pt,rock
5914,3_rock.00074.pt,rock
5915,5_rock.00035.pt,rock
5916,1_rock.00047.pt,rock
5917,4_rock.00031.pt,rock
5918,3_rock.00013.pt,rock
5919,5_rock.00036.pt,rock
5920,9_rock.00024.pt,rock
5921,1_rock.00024.pt,rock
5922,2_rock.00062.pt,rock
5923,6_rock.00083.pt,rock
5924,6_rock.00089.pt,rock
5925,2_rock.00050.pt,rock
5926,0_rock.00004.pt,rock
5927,7_rock.00021.pt,rock
5928,3_rock.00058.pt,rock
5929,5_rock.00040.pt,rock
5930,2_rock.00031.pt,rock
5931,6_rock.00022.pt,rock
5932,9_rock.00049.pt,rock
5933,4_rock.00018.pt,rock
5934,3_rock.00087.pt,rock
5935,6_rock.00078.pt,rock
5936,4_rock.00052.pt,rock
5937,2_rock.00084.pt,rock
5938,7_rock.00029.pt,rock
5939,9_rock.00093.pt,rock
5940,1_rock.00087.pt,rock
5941,1_rock.00063.pt,rock
5942,3_rock.00098.pt,rock
5943,5_rock.00001.pt,rock
5944,3_rock.00060.pt,rock
5945,5_rock.00004.pt,rock
5946,9_rock.00009.pt,rock
5947,5_rock.00069.pt,rock
5948,9_rock.00057.pt,rock
5949,3_rock.00075.pt,rock
5950,8_rock.00034.pt,rock
5951,5_rock.00052.pt,rock
5952,7_rock.00013.pt,rock
5953,4_rock.00017.pt,rock
5954,4_rock.00072.pt,rock
5955,1_rock.00052.pt,rock
5956,2_rock.00051.pt,rock
5957,8_rock.00029.pt,rock
5958,7_rock.00010.pt,rock
5959,9_rock.00020.pt,rock
5960,2_rock.00057.pt,rock
5961,4_rock.00087.pt,rock
5962,5_rock.00091.pt,rock
5963,1_rock.00095.pt,rock
5964,0_rock.00029.pt,rock
5965,7_rock.00006.pt,rock
5966,6_rock.00080.pt,rock
5967,7_rock.00019.pt,rock
5968,1_rock.00077.pt,rock
5969,9_rock.00045.pt,rock
5970,6_rock.00050.pt,rock
5971,3_rock.00096.pt,rock
5972,4_rock.00034.pt,rock
5973,6_rock.00076.pt,rock
5974,6_rock.00036.pt,rock
5975,8_rock.00082.pt,rock
5976,4_rock.00075.pt,rock
5977,6_rock.00071.pt,rock
5978,9_rock.00038.pt,rock
5979,3_rock.00081.pt,rock
5980,6_rock.00093.pt,rock
5981,0_rock.00025.pt,rock
5982,3_rock.00005.pt,rock
5983,7_rock.00060.pt,rock
5984,4_rock.00015.pt,rock
5985,3_rock.00004.pt,rock
5986,7_rock.00070.pt,rock
5987,3_rock.00030.pt,rock
5988,3_rock.00025.pt,rock
5989,1_rock.00018.pt,rock
5990,3_rock.00070.pt,rock
5991,9_rock.00039.pt,rock
5992,9_rock.00089.pt,rock
5993,2_rock.00021.pt,rock
5994,8_rock.00053.pt,rock
5995,2_rock.00081.pt,rock
5996,8_rock.00033.pt,rock
5997,1_rock.00005.pt,rock
5998,7_rock.00007.pt,rock
5999,4_rock.00083.pt,rock
6000,6_rock.00096.pt,rock
6001,7_rock.00024.pt,rock
6002,9_rock.00051.pt,rock
6003,5_rock.00075.pt,rock
6004,7_rock.00069.pt,rock
6005,5_rock.00051.pt,rock
6006,1_rock.00030.pt,rock
6007,4_rock.00089.pt,rock
6008,4_rock.00049.pt,rock
6009,2_rock.00070.pt,rock
6010,5_rock.00042.pt,rock
6011,1_rock.00051.pt,rock
6012,4_rock.00005.pt,rock
6013,1_rock.00049.pt,rock
6014,1_rock.00014.pt,rock
6015,9_rock.00040.pt,rock
6016,3_rock.00037.pt,rock
6017,1_rock.00025.pt,rock
6018,6_rock.00013.pt,rock
6019,6_rock.00074.pt,rock
6020,3_rock.00026.pt,rock
6021,0_rock.00074.pt,rock
6022,3_rock.00001.pt,rock
6023,6_rock.00052.pt,rock
6024,5_rock.00050.pt,rock
6025,6_rock.00035.pt,rock
6026,1_rock.00093.pt,rock
6027,8_rock.00005.pt,rock
6028,8_rock.00042.pt,rock
6029,6_rock.00021.pt,rock
6030,1_rock.00023.pt,rock
6031,1_rock.00007.pt,rock
6032,0_rock.00038.pt,rock
6033,3_rock.00077.pt,rock
6034,1_rock.00013.pt,rock
6035,4_rock.00012.pt,rock
6036,5_rock.00067.pt,rock
6037,7_rock.00056.pt,rock
6038,1_rock.00073.pt,rock
6039,9_rock.00077.pt,rock
6040,8_rock.00006.pt,rock
6041,7_rock.00011.pt,rock
6042,7_rock.00087.pt,rock
6043,6_rock.00051.pt,rock
6044,7_rock.00044.pt,rock
6045,0_rock.00051.pt,rock
6046,3_rock.00097.pt,rock
6047,0_rock.00075.pt,rock
6048,8_rock.00069.pt,rock
6049,2_rock.00004.pt,rock
6050,2_rock.00013.pt,rock
6051,5_rock.00037.pt,rock
6052,9_rock.00094.pt,rock
6053,4_rock.00030.pt,rock
6054,3_rock.00029.pt,rock
6055,3_rock.00063.pt,rock
6056,8_rock.00078.pt,rock
6057,2_rock.00087.pt,rock
6058,7_rock.00094.pt,rock
6059,3_rock.00091.pt,rock
6060,3_rock.00066.pt,rock
6061,3_rock.00036.pt,rock
6062,7_rock.00067.pt,rock
6063,0_rock.00008.pt,rock
6064,2_rock.00077.pt,rock
6065,7_rock.00080.pt,rock
6066,1_rock.00028.pt,rock
6067,0_rock.00040.pt,rock
6068,7_rock.00091.pt,rock
6069,7_rock.00065.pt,rock
6070,5_rock.00018.pt,rock
6071,8_rock.00074.pt,rock
6072,3_rock.00061.pt,rock
6073,0_rock.00023.pt,rock
6074,0_rock.00001.pt,rock
6075,8_rock.00036.pt,rock
6076,3_rock.00000.pt,rock
6077,7_rock.00050.pt,rock
6078,4_rock.00068.pt,rock
6079,6_rock.00028.pt,rock
6080,3_rock.00046.pt,rock
6081,5_rock.00061.pt,rock
6082,9_rock.00056.pt,rock
6083,1_rock.00019.pt,rock
6084,8_rock.00026.pt,rock
6085,2_rock.00048.pt,rock
6086,6_rock.00008.pt,rock
6087,2_rock.00090.pt,rock
6088,2_rock.00011.pt,rock
6089,2_rock.00099.pt,rock
6090,9_rock.00092.pt,rock
6091,3_rock.00089.pt,rock
6092,0_rock.00071.pt,rock
6093,5_rock.00017.pt,rock
6094,4_rock.00095.pt,rock
6095,9_rock.00027.pt,rock
6096,9_rock.00010.pt,rock
6097,2_rock.00027.pt,rock
6098,9_rock.00052.pt,rock
6099,9_rock.00071.pt,rock
6100,3_rock.00012.pt,rock
6101,4_rock.00032.pt,rock
6102,5_rock.00074.pt,rock
6103,5_rock.00082.pt,rock
6104,2_rock.00032.pt,rock
6105,5_rock.00044.pt,rock
6106,7_rock.00053.pt,rock
6107,8_rock.00075.pt,rock
6108,0_rock.00094.pt,rock
6109,8_rock.00051.pt,rock
6110,2_rock.00026.pt,rock
6111,6_rock.00031.pt,rock
6112,8_rock.00064.pt,rock
6113,1_rock.00061.pt,rock
6114,8_rock.00054.pt,rock
6115,3_rock.00064.pt,rock
6116,7_rock.00037.pt,rock
6117,4_rock.00048.pt,rock
6118,0_rock.00070.pt,rock
6119,7_rock.00097.pt,rock
6120,9_rock.00086.pt,rock
6121,1_rock.00035.pt,rock
6122,2_rock.00054.pt,rock
6123,1_rock.00036.pt,rock
6124,2_rock.00058.pt,rock
6125,5_rock.00028.pt,rock
6126,3_rock.00044.pt,rock
6127,1_rock.00021.pt,rock
6128,6_rock.00059.pt,rock
6129,0_rock.00064.pt,rock
6130,6_rock.00081.pt,rock
6131,6_rock.00058.pt,rock
6132,7_rock.00098.pt,rock
6133,4_rock.00025.pt,rock
6134,4_rock.00016.pt,rock
6135,8_rock.00009.pt,rock
6136,0_rock.00045.pt,rock
6137,7_rock.00095.pt,rock
6138,8_rock.00056.pt,rock
6139,6_rock.00040.pt,rock
6140,9_rock.00099.pt,rock
6141,2_rock.00096.pt,rock
6142,9_rock.00078.pt,rock
6143,9_rock.00098.pt,rock
6144,7_rock.00084.pt,rock
6145,6_rock.00092.pt,rock
6146,8_rock.00049.pt,rock
6147,5_rock.00070.pt,rock
6148,8_rock.00035.pt,rock
6149,7_rock.00049.pt,rock
6150,5_rock.00098.pt,rock
6151,4_rock.00051.pt,rock
6152,7_rock.00014.pt,rock
6153,8_rock.00073.pt,rock
6154,3_rock.00034.pt,rock
6155,6_rock.00097.pt,rock
6156,0_rock.00049.pt,rock
6157,1_rock.00003.pt,rock
6158,3_rock.00028.pt,rock
6159,9_rock.00017.pt,rock
6160,8_rock.00062.pt,rock
6161,4_rock.00038.pt,rock
6162,0_rock.00058.pt,rock
6163,0_rock.00011.pt,rock
6164,2_rock.00060.pt,rock
6165,9_rock.00028.pt,rock
6166,2_rock.00029.pt,rock
6167,4_rock.00067.pt,rock
6168,4_rock.00021.pt,rock
6169,0_rock.00017.pt,rock
6170,5_rock.00014.pt,rock
6171,9_rock.00031.pt,rock
6172,2_rock.00075.pt,rock
6173,2_rock.00074.pt,rock
6174,8_rock.00002.pt,rock
6175,0_rock.00039.pt,rock
6176,2_rock.00052.pt,rock
6177,1_rock.00060.pt,rock
6178,8_rock.00010.pt,rock
6179,0_rock.00016.pt,rock
6180,3_rock.00002.pt,rock
6181,6_rock.00088.pt,rock
6182,5_rock.00032.pt,rock
6183,9_rock.00035.pt,rock
6184,4_rock.00058.pt,rock
6185,4_rock.00054.pt,rock
6186,7_rock.00068.pt,rock
6187,6_rock.00012.pt,rock
6188,7_rock.00086.pt,rock
6189,5_rock.00015.pt,rock
6190,4_rock.00047.pt,rock
6191,3_rock.00092.pt,rock
6192,2_rock.00094.pt,rock
6193,3_rock.00003.pt,rock
6194,2_rock.00030.pt,rock
6195,6_rock.00099.pt,rock
6196,1_rock.00091.pt,rock
6197,9_rock.00048.pt,rock
6198,8_rock.00052.pt,rock
6199,6_rock.00034.pt,rock
6200,2_rock.00083.pt,rock
6201,0_rock.00020.pt,rock
6202,7_rock.00081.pt,rock
6203,7_rock.00052.pt,rock
6204,7_rock.00000.pt,rock
6205,8_rock.00060.pt,rock
6206,7_rock.00085.pt,rock
6207,9_rock.00037.pt,rock
6208,7_rock.00018.pt,rock
6209,0_rock.00097.pt,rock
6210,2_rock.00002.pt,rock
6211,8_rock.00098.pt,rock
6212,7_rock.00001.pt,rock
6213,4_rock.00023.pt,rock
6214,6_rock.00030.pt,rock
6215,5_rock.00081.pt,rock
6216,2_rock.00067.pt,rock
6217,0_rock.00043.pt,rock
6218,1_rock.00037.pt,rock
6219,1_rock.00044.pt,rock
6220,4_rock.00091.pt,rock
6221,6_rock.00065.pt,rock
6222,4_rock.00035.pt,rock
6223,0_rock.00093.pt,rock
6224,3_rock.00011.pt,rock
6225,6_rock.00033.pt,rock
6226,6_rock.00032.pt,rock
6227,6_rock.00039.pt,rock
6228,9_rock.00064.pt,rock
6229,6_rock.00025.pt,rock
6230,5_rock.00093.pt,rock
6231,4_rock.00045.pt,rock
6232,7_rock.00057.pt,rock
6233,9_rock.00033.pt,rock
6234,0_rock.00086.pt,rock
6235,5_rock.00048.pt,rock
6236,8_rock.00013.pt,rock
6237,0_rock.00082.pt,rock
6238,3_rock.00053.pt,rock
6239,1_rock.00043.pt,rock
6240,1_rock.00042.pt,rock
6241,6_rock.00085.pt,rock
6242,9_rock.00069.pt,rock
6243,9_rock.00007.pt,rock
6244,6_rock.00048.pt,rock
6245,1_rock.00000.pt,rock
6246,2_rock.00086.pt,rock
6247,9_rock.00002.pt,rock
6248,4_rock.00098.pt,rock
6249,5_rock.00084.pt,rock
6250,5_rock.00011.pt,rock
6251,0_rock.00027.pt,rock
6252,7_rock.00023.pt,rock
6253,3_rock.00052.pt,rock
6254,3_rock.00010.pt,rock
6255,3_rock.00008.pt,rock
6256,2_rock.00024.pt,rock
6257,6_rock.00006.pt,rock
6258,7_rock.00079.pt,rock
6259,6_rock.00037.pt,rock
6260,6_rock.00090.pt,rock
6261,3_rock.00006.pt,rock
6262,3_rock.00067.pt,rock
6263,4_rock.00099.pt,rock
6264,0_rock.00085.pt,rock
6265,8_rock.00045.pt,rock
6266,5_rock.00053.pt,rock
6267,9_rock.00082.pt,rock
6268,0_rock.00006.pt,rock
6269,2_rock.00041.pt,rock
6270,9_rock.00088.pt,rock
6271,4_rock.00061.pt,rock
6272,8_rock.00091.pt,rock
6273,5_rock.00045.pt,rock
6274,7_rock.00071.pt,rock
6275,5_rock.00060.pt,rock
6276,0_rock.00068.pt,rock
6277,7_rock.00032.pt,rock
6278,8_rock.00027.pt,rock
6279,5_rock.00047.pt,rock
6280,9_rock.00060.pt,rock
6281,9_rock.00080.pt,rock
6282,3_rock.00086.pt,rock
6283,5_rock.00031.pt,rock
6284,1_rock.00064.pt,rock
6285,4_rock.00065.pt,rock
6286,7_rock.00030.pt,rock
6287,0_rock.00018.pt,rock
6288,5_rock.00063.pt,rock
6289,6_rock.00009.pt,rock
6290,3_rock.00024.pt,rock
6291,8_rock.00090.pt,rock
6292,8_rock.00030.pt,rock
6293,2_rock.00066.pt,rock
6294,7_rock.00003.pt,rock
6295,9_rock.00032.pt,rock
6296,8_rock.00076.pt,rock
6297,6_rock.00003.pt,rock
6298,3_rock.00056.pt,rock
6299,1_rock.00015.pt,rock
6300,7_rock.00059.pt,rock
6301,1_rock.00040.pt,rock
6302,0_rock.00072.pt,rock
6303,5_rock.00076.pt,rock
6304,3_rock.00057.pt,rock
6305,7_rock.00066.pt,rock
6306,1_rock.00016.pt,rock
6307,2_rock.00071.pt,rock
6308,1_rock.00076.pt,rock
6309,7_rock.00020.pt,rock
6310,3_rock.00047.pt,rock
6311,0_rock.00003.pt,rock
6312,4_rock.00042.pt,rock
6313,7_rock.00073.pt,rock
6314,0_rock.00021.pt,rock
6315,8_rock.00000.pt,rock
6316,6_rock.00027.pt,rock
6317,3_rock.00094.pt,rock
6318,6_rock.00075.pt,rock
6319,7_rock.00077.pt,rock
6320,5_rock.00025.pt,rock
6321,2_rock.00092.pt,rock
6322,9_rock.00044.pt,rock
6323,3_rock.00088.pt,rock
6324,9_rock.00001.pt,rock
6325,9_rock.00018.pt,rock
6326,0_rock.00010.pt,rock
6327,9_rock.00046.pt,rock
6328,9_rock.00076.pt,rock
6329,5_rock.00000.pt,rock
6330,1_rock.00010.pt,rock
6331,4_rock.00044.pt,rock
6332,2_rock.00028.pt,rock
6333,7_rock.00036.pt,rock
6334,0_rock.00090.pt,rock
6335,0_rock.00060.pt,rock
6336,7_rock.00083.pt,rock
6337,5_rock.00080.pt,rock
6338,8_rock.00071.pt,rock
6339,4_rock.00043.pt,rock
6340,3_rock.00020.pt,rock
6341,6_rock.00095.pt,rock
6342,7_rock.00039.pt,rock
6343,2_rock.00043.pt,rock
6344,2_rock.00015.pt,rock
6345,4_rock.00028.pt,rock
6346,5_rock.00066.pt,rock
6347,8_rock.00046.pt,rock
6348,4_rock.00060.pt,rock
6349,5_rock.00007.pt,rock
6350,1_rock.00054.pt,rock
6351,5_rock.00019.pt,rock
6352,0_rock.00091.pt,rock
6353,8_rock.00084.pt,rock
6354,3_rock.00018.pt,rock
6355,3_rock.00076.pt,rock
6356,4_rock.00094.pt,rock
6357,9_rock.00006.pt,rock
6358,5_rock.00078.pt,rock
6359,3_rock.00079.pt,rock
6360,9_rock.00011.pt,rock
6361,0_rock.00022.pt,rock
6362,4_rock.00014.pt,rock
6363,5_rock.00003.pt,rock
6364,3_rock.00032.pt,rock
6365,5_rock.00097.pt,rock
6366,8_rock.00068.pt,rock
6367,4_rock.00086.pt,rock
6368,6_rock.00079.pt,rock
6369,0_rock.00032.pt,rock
6370,1_rock.00074.pt,rock
6371,1_rock.00092.pt,rock
6372,6_rock.00015.pt,rock
6373,4_rock.00019.pt,rock
6374,5_rock.00021.pt,rock
6375,1_rock.00033.pt,rock
6376,3_rock.00039.pt,rock
6377,6_rock.00086.pt,rock
6378,7_rock.00026.pt,rock
6379,2_rock.00020.pt,rock
6380,1_rock.00029.pt,rock
6381,2_rock.00059.pt,rock
6382,5_rock.00006.pt,rock
6383,6_rock.00069.pt,rock
6384,8_rock.00066.pt,rock
6385,6_rock.00045.pt,rock
6386,2_rock.00036.pt,rock
6387,6_rock.00016.pt,rock
6388,4_rock.00088.pt,rock
6389,0_rock.00078.pt,rock
6390,4_rock.00074.pt,rock
6391,8_rock.00040.pt,rock
6392,1_rock.00009.pt,rock
6393,7_rock.00054.pt,rock
6394,4_rock.00026.pt,rock
6395,1_rock.00080.pt,rock
6396,8_rock.00041.pt,rock
6397,1_rock.00081.pt,rock
6398,8_rock.00096.pt,rock
6399,6_rock.00062.pt,rock
6400,2_rock.00098.pt,rock
6401,9_rock.00014.pt,rock
6402,8_rock.00065.pt,rock
6403,4_rock.00069.pt,rock
6404,8_rock.00004.pt,rock
6405,4_rock.00008.pt,rock
6406,4_rock.00020.pt,rock
6407,5_rock.00034.pt,rock
6408,9_rock.00036.pt,rock
6409,6_rock.00098.pt,rock
6410,7_rock.00027.pt,rock
6411,6_rock.00002.pt,rock
6412,9_rock.00013.pt,rock
6413,4_rock.00036.pt,rock
6414,2_rock.00039.pt,rock
6415,0_rock.00026.pt,rock
6416,0_rock.00000.pt,rock
6417,8_rock.00055.pt,rock
6418,5_rock.00046.pt,rock
6419,1_rock.00069.pt,rock
6420,2_rock.00064.pt,rock
6421,5_rock.00088.pt,rock
6422,7_rock.00022.pt,rock
6423,0_rock.00073.pt,rock
6424,8_rock.00048.pt,rock
6425,5_rock.00057.pt,rock
6426,4_rock.00064.pt,rock
6427,2_rock.00076.pt,rock
6428,1_rock.00096.pt,rock
6429,2_rock.00073.pt,rock
6430,1_rock.00065.pt,rock
6431,9_rock.00084.pt,rock
6432,1_rock.00072.pt,rock
6433,1_rock.00085.pt,rock
6434,8_rock.00094.pt,rock
6435,1_rock.00058.pt,rock
6436,4_rock.00096.pt,rock
6437,8_rock.00063.pt,rock
6438,6_rock.00026.pt,rock
6439,9_rock.00079.pt,rock
6440,6_rock.00053.pt,rock
6441,8_rock.00058.pt,rock
6442,4_rock.00039.pt,rock
6443,6_rock.00029.pt,rock
6444,4_rock.00073.pt,rock
6445,8_rock.00031.pt,rock
6446,5_rock.00062.pt,rock
6447,9_rock.00061.pt,rock
6448,4_rock.00079.pt,rock
6449,0_rock.00024.pt,rock
6450,4_rock.00090.pt,rock
6451,5_rock.00096.pt,rock
6452,7_rock.00004.pt,rock
6453,9_rock.00043.pt,rock
6454,3_rock.00035.pt,rock
6455,2_rock.00003.pt,rock
6456,9_rock.00054.pt,rock
6457,7_rock.00005.pt,rock
6458,1_rock.00090.pt,rock
6459,4_rock.00040.pt,rock
6460,8_rock.00061.pt,rock
6461,5_rock.00016.pt,rock
6462,2_rock.00012.pt,rock
6463,4_rock.00011.pt,rock
6464,9_rock.00041.pt,rock
6465,7_rock.00017.pt,rock
6466,3_rock.00040.pt,rock
6467,3_rock.00054.pt,rock
6468,2_rock.00023.pt,rock
6469,6_rock.00066.pt,rock
6470,0_rock.00088.pt,rock
6471,1_rock.00034.pt,rock
6472,8_rock.00028.pt,rock
6473,6_rock.00091.pt,rock
6474,8_rock.00077.pt,rock
6475,8_rock.00044.pt,rock
6476,0_rock.00059.pt,rock
6477,9_rock.00029.pt,rock
6478,9_rock.00073.pt,rock
6479,4_rock.00057.pt,rock
6480,1_rock.00070.pt,rock
6481,4_rock.00084.pt,rock
6482,2_rock.00080.pt,rock
6483,7_rock.00045.pt,rock
6484,0_rock.00033.pt,rock
6485,1_rock.00045.pt,rock
6486,1_rock.00059.pt,rock
6487,5_rock.00077.pt,rock
6488,7_rock.00033.pt,rock
6489,5_rock.00090.pt,rock
6490,2_rock.00055.pt,rock
6491,1_rock.00026.pt,rock
6492,1_rock.00088.pt,rock
6493,6_rock.00007.pt,rock
6494,1_rock.00084.pt,rock
6495,6_rock.00060.pt,rock
6496,6_rock.00063.pt,rock
6497,4_rock.00053.pt,rock
6498,4_rock.00080.pt,rock
6499,6_rock.00001.pt,rock
6500,8_rock.00024.pt,rock
6501,7_rock.00090.pt,rock
6502,2_rock.00019.pt,rock
6503,5_rock.00058.pt,rock
6504,3_rock.00051.pt,rock
6505,3_rock.00085.pt,rock
6506,2_rock.00022.pt,rock
6507,6_rock.00010.pt,rock
6508,0_rock.00092.pt,rock
6509,9_rock.00091.pt,rock
6510,3_rock.00007.pt,rock
6511,1_rock.00067.pt,rock
6512,7_rock.00043.pt,rock
6513,6_rock.00000.pt,rock
6514,8_rock.00095.pt,rock
6515,7_rock.00076.pt,rock
6516,8_rock.00003.pt,rock
6517,2_rock.00035.pt,rock
6518,3_rock.00041.pt,rock
6519,5_rock.00073.pt,rock
6520,5_rock.00024.pt,rock
6521,4_rock.00056.pt,rock
6522,8_rock.00093.pt,rock
6523,0_rock.00019.pt,rock
6524,0_rock.00031.pt,rock
6525,0_rock.00044.pt,rock
6526,9_rock.00005.pt,rock
6527,6_rock.00068.pt,rock
6528,3_rock.00055.pt,rock
6529,6_rock.00019.pt,rock
6530,0_rock.00041.pt,rock
6531,9_rock.00050.pt,rock
6532,3_rock.00083.pt,rock
6533,7_rock.00028.pt,rock
6534,4_rock.00010.pt,rock
6535,9_rock.00081.pt,rock
6536,0_rock.00098.pt,rock
6537,1_rock.00050.pt,rock
6538,8_rock.00089.pt,rock
6539,8_rock.00079.pt,rock
6540,2_rock.00063.pt,rock
6541,6_rock.00064.pt,rock
6542,9_rock.00087.pt,rock
6543,4_rock.00062.pt,rock
6544,3_rock.00027.pt,rock
6545,5_rock.00027.pt,rock
6546,0_rock.00012.pt,rock
6547,3_rock.00023.pt,rock
6548,4_rock.00055.pt,rock
6549,5_rock.00072.pt,rock
6550,1_rock.00082.pt,rock
6551,8_rock.00038.pt,rock
6552,0_rock.00081.pt,rock
6553,7_rock.00016.pt,rock
6554,2_rock.00088.pt,rock
6555,1_rock.00097.pt,rock
6556,6_rock.00057.pt,rock
6557,0_rock.00089.pt,rock
6558,6_rock.00070.pt,rock
6559,7_rock.00088.pt,rock
6560,1_rock.00066.pt,rock
6561,8_rock.00080.pt,rock
6562,0_rock.00036.pt,rock
6563,5_rock.00059.pt,rock
6564,3_rock.00031.pt,rock
6565,5_rock.00068.pt,rock
6566,0_rock.00055.pt,rock
6567,0_rock.00061.pt,rock
6568,2_rock.00072.pt,rock
6569,3_rock.00078.pt,rock
6570,3_rock.00022.pt,rock
6571,3_rock.00033.pt,rock
6572,0_rock.00087.pt,rock
6573,3_rock.00068.pt,rock
6574,1_rock.00057.pt,rock
6575,0_rock.00053.pt,rock
6576,9_rock.00066.pt,rock
6577,7_rock.00093.pt,rock
6578,6_rock.00061.pt,rock
6579,7_rock.00089.pt,rock
6580,2_rock.00091.pt,rock
6581,3_rock.00065.pt,rock
6582,7_rock.00015.pt,rock
6583,1_rock.00027.pt,rock
6584,6_rock.00077.pt,rock
6585,5_rock.00009.pt,rock
6586,7_rock.00072.pt,rock
6587,0_rock.00007.pt,rock
6588,5_rock.00041.pt,rock
6589,8_rock.00023.pt,rock
6590,8_rock.00039.pt,rock
6591,1_rock.00002.pt,rock
6592,5_rock.00008.pt,rock
6593,6_rock.00042.pt,rock
6594,2_rock.00045.pt,rock
6595,6_rock.00023.pt,rock
6596,7_rock.00035.pt,rock
6597,2_rock.00007.pt,rock
6598,5_rock.00092.pt,rock
6599,2_rock.00005.pt,rock
6600,0_rock.00069.pt,rock
6601,0_rock.00035.pt,rock
6602,2_rock.00046.pt,rock
6603,7_rock.00012.pt,rock
6604,7_rock.00058.pt,rock
